Codi IDESCAT,Codi INE,Municipi,Codi Comarca 2023,Comarca 2023,Codi Província,Província,Àmbit funcional,Any,Iniciats HPO,Acabats HPO,Longitud Municipi,Latitud Municipi,Georeferència Municipi
082798,08279,Terrassa,40,Vallès Occidental,08,Barcelona,Metropolità,2021,0,54,2.010294804,41.56295878,POINT (2.010294804 41.56295878)
430385,43038,Cambrils,08,Baix Camp,43,Tarragona,Camp de Tarragona,2005,20,30,1.057802277,41.07103393,POINT (1.057802277 41.07103393)
170617,17061,Das,15,Cerdanya,17,Girona,Alt Pirineu i Aran,2019,1,0,1.870114118,42.3616204,POINT (1.870114118 42.3616204)
439018,43901,Deltebre,09,Baix Ebre,43,Tarragona,Terres de l'Ebre,2002,1,2,0.722777588,40.71960517,POINT (0.722777588 40.71960517)
080207,08020,Begues,11,Baix Llobregat,08,Barcelona,Metropolità,2007,33,0,1.924677961,41.33017397,POINT (1.924677961 41.33017397)
171557,17155,Salt,20,Gironès,17,Girona,Comarques Gironines,2002,88,92,2.792056075,41.97505395,POINT (2.792056075 41.97505395)
081120,08112,Manlleu,24,Osona,08,Barcelona,Comarques Centrals,2014,10,10,2.283578064,41.9999391,POINT (2.283578064 41.9999391)
431482,43148,Tarragona,36,Tarragonès,43,Tarragona,Camp de Tarragona,2002,239,317,1.254358212,41.11743424,POINT (1.254358212 41.11743424)
430056,43005,Alcover,01,Alt Camp,43,Tarragona,Camp de Tarragona,2004,8,0,1.170205538,41.26263186,POINT (1.170205538 41.26263186)
081136,08113,Manresa,07,Bages,08,Barcelona,Comarques Centrals,2004,448,5,1.826928753,41.72305529,POINT (1.826928753 41.72305529)
430445,43044,"Sénia, la",22,Montsià,43,Tarragona,Terres de l'Ebre,2005,0,29,0.285251665,40.63332816,POINT (0.285251665 40.63332816)
081846,08184,Rubí,40,Vallès Occidental,08,Barcelona,Metropolità,2010,37,55,2.031335058,41.49348467,POINT (2.031335058 41.49348467)
439057,43905,Salou,36,Tarragonès,43,Tarragona,Camp de Tarragona,2008,159,0,1.133565772,41.08117674,POINT (1.133565772 41.08117674)
430192,43019,Ascó,30,Ribera d'Ebre,43,Tarragona,Terres de l'Ebre,2011,1,0,0.567111344,41.18090134,POINT (0.567111344 41.18090134)
080403,08040,Canet de Mar,21,Maresme,08,Barcelona,Metropolità,2008,24,0,2.582425003,41.58848471,POINT (2.582425003 41.58848471)
081017,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,08,Barcelona,Metropolità,2023,0,52,2.099712098,41.35945967,POINT (2.099712098 41.35945967)
081878,08187,Sabadell,40,Vallès Occidental,08,Barcelona,Metropolità,2021,54,84,2.108551925,41.54637803,POINT (2.108551925 41.54637803)
250292,25029,Arbeca,18,Garrigues,25,Lleida,Ponent,2003,1,0,0.924966081,41.54223831,POINT (0.924966081 41.54223831)
082515,08251,Santa Margarida i els Monjos,03,Alt Penedès,08,Barcelona,Penedès,2006,0,25,1.663058723,41.32137517,POINT (1.663058723 41.32137517)
082704,08270,Sitges,17,Garraf,08,Barcelona,Penedès,2008,198,0,1.811838248,41.23508519,POINT (1.811838248 41.23508519)
082665,08266,Cerdanyola del Vallès,40,Vallès Occidental,08,Barcelona,Metropolità,2004,45,0,2.140715332,41.49102342,POINT (2.140715332 41.49102342)
170792,17079,Girona,20,Gironès,17,Girona,Comarques Gironines,2016,8,8,2.824865628,41.98315544,POINT (2.824865628 41.98315544)
170736,17073,Fornells de la Selva,20,Gironès,17,Girona,Comarques Gironines,2007,0,9,2.810456867,41.93462692,POINT (2.810456867 41.93462692)
081017,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,08,Barcelona,Metropolità,2010,452,395,2.099712098,41.35945967,POINT (2.099712098 41.35945967)
080057,08005,"Ametlla del Vallès, l'",41,Vallès Oriental,08,Barcelona,Metropolità,2007,30,35,2.261520529,41.66939188,POINT (2.261520529 41.66939188)
170157,17015,Banyoles,28,Pla de l'Estany,17,Girona,Comarques Gironines,2009,0,50,2.763796776,42.11639909,POINT (2.763796776 42.11639909)
431233,43123,Reus,08,Baix Camp,43,Tarragona,Camp de Tarragona,2023,48,29,1.108491969,41.15501639,POINT (1.108491969 41.15501639)
431628,43162,Vandellòs i l'Hospitalet de l'Infant,08,Baix Camp,43,Tarragona,Camp de Tarragona,2007,0,35,0.831528354,41.01992442,POINT (0.831528354 41.01992442)
171058,17105,Mieres,19,Garrotxa,17,Girona,Comarques Gironines,2013,2,0,2.639889942,42.12416017,POINT (2.639889942 42.12416017)
430350,43035,Cabacés,29,Priorat,43,Tarragona,Camp de Tarragona,2006,0,7,0.733664655,41.24738484,POINT (0.733664655 41.24738484)
081574,08157,Pallejà,11,Baix Llobregat,08,Barcelona,Metropolità,2006,71,0,1.996775252,41.4225799,POINT (1.996775252 41.4225799)
080734,08073,Cornellà de Llobregat,11,Baix Llobregat,08,Barcelona,Metropolità,2011,0,60,2.070159567,41.35517145,POINT (2.070159567 41.35517145)
430120,43012,Altafulla,36,Tarragonès,43,Tarragona,Camp de Tarragona,2004,0,24,1.376896997,41.14227297,POINT (1.376896997 41.14227297)
082981,08298,Vic,24,Osona,08,Barcelona,Comarques Centrals,2012,50,84,2.254264193,41.92996761,POINT (2.254264193 41.92996761)
439018,43901,Deltebre,09,Baix Ebre,43,Tarragona,Terres de l'Ebre,2012,0,69,0.722777588,40.71960517,POINT (0.722777588 40.71960517)
080351,08035,Calella,21,Maresme,08,Barcelona,Metropolità,2020,0,12,2.65721784,41.61327142,POINT (2.65721784 41.61327142)
171175,17117,Palafrugell,10,Baix Empordà,17,Girona,Comarques Gironines,2011,0,78,3.164065976,41.91495458,POINT (3.164065976 41.91495458)
250404,25040,Balaguer,23,Noguera,25,Lleida,Ponent,2018,8,0,0.804588928,41.78971866,POINT (0.804588928 41.78971866)
431554,43155,Tortosa,09,Baix Ebre,43,Tarragona,Terres de l'Ebre,2011,0,10,0.520955976,40.810905,POINT (0.520955976 40.810905)
080749,08074,Cubelles,17,Garraf,08,Barcelona,Penedès,2023,124,0,1.672526156,41.20825098,POINT (1.672526156 41.20825098)
081234,08123,Molins de Rei,11,Baix Llobregat,08,Barcelona,Metropolità,2004,0,71,2.015962183,41.41359396,POINT (2.015962183 41.41359396)
082135,08213,Sant Fruitós de Bages,07,Bages,08,Barcelona,Comarques Centrals,2003,35,32,1.87327387,41.75067462,POINT (1.87327387 41.75067462)
252542,25254,Vilanova de la Barca,33,Segrià,25,Lleida,Ponent,2007,0,28,0.728766743,41.6910611,POINT (0.728766743 41.6910611)
082819,08281,Teià,21,Maresme,08,Barcelona,Metropolità,2008,109,0,2.319824033,41.49967413,POINT (2.319824033 41.49967413)
081960,08196,Sant Andreu de la Barca,11,Baix Llobregat,08,Barcelona,Metropolità,2008,66,0,1.971403604,41.44999966,POINT (1.971403604 41.44999966)
171997,17199,Torroella de Montgrí,10,Baix Empordà,17,Girona,Comarques Gironines,2005,0,36,3.12637678,42.04101493,POINT (3.12637678 42.04101493)
081496,08149,Olost,43,Lluçanès,08,Barcelona,Comarques Centrals,2011,2,0,2.095728143,41.98580669,POINT (2.095728143 41.98580669)
080351,08035,Calella,21,Maresme,08,Barcelona,Metropolità,2007,0,3,2.65721784,41.61327142,POINT (2.65721784 41.61327142)
170237,17023,Blanes,34,Selva,17,Girona,Comarques Gironines,2023,0,1,2.791605671,41.67403461,POINT (2.791605671 41.67403461)
250349,25034,Artesa de Segre,23,Noguera,25,Lleida,Ponent,2021,6,0,1.045473965,41.89543837,POINT (1.045473965 41.89543837)
082798,08279,Terrassa,40,Vallès Occidental,08,Barcelona,Metropolità,2011,130,86,2.010294804,41.56295878,POINT (2.010294804 41.56295878)
082476,08247,Santa Eulàlia de Riuprimer,24,Osona,08,Barcelona,Comarques Centrals,2017,10,0,2.188605638,41.91088985,POINT (2.188605638 41.91088985)
080039,08003,Alella,21,Maresme,08,Barcelona,Metropolità,2006,0,16,2.295144857,41.49384008,POINT (2.295144857 41.49384008)
081206,08120,Matadepera,40,Vallès Occidental,08,Barcelona,Metropolità,2021,54,0,2.026747357,41.59664189,POINT (2.026747357 41.59664189)
081976,08197,Sant Andreu de Llavaneres,21,Maresme,08,Barcelona,Metropolità,2010,11,0,2.483347205,41.57445867,POINT (2.483347205 41.57445867)
439057,43905,Salou,36,Tarragonès,43,Tarragona,Camp de Tarragona,2013,0,39,1.133565772,41.08117674,POINT (1.133565772 41.08117674)
251193,25119,Juneda,18,Garrigues,25,Lleida,Ponent,2007,24,0,0.825199319,41.54870764,POINT (0.825199319 41.54870764)
172253,17225,Vilamacolum,02,Alt Empordà,17,Girona,Comarques Gironines,2003,0,1,3.056959228,42.19658005,POINT (3.056959228 42.19658005)
171215,17121,Palau-sator,10,Baix Empordà,17,Girona,Comarques Gironines,2007,4,0,3.111179563,41.98932789,POINT (3.111179563 41.98932789)
082055,08205,Sant Cugat del Vallès,40,Vallès Occidental,08,Barcelona,Metropolità,2021,0,4,2.082391608,41.46985344,POINT (2.082391608 41.46985344)
430542,43054,"Espluga de Francolí, l'",16,Conca de Barberà,43,Tarragona,Camp de Tarragona,2008,12,0,1.104490009,41.39637103,POINT (1.104490009 41.39637103)
083054,08305,Vilafranca del Penedès,03,Alt Penedès,08,Barcelona,Penedès,2006,102,32,1.697222865,41.34649761,POINT (1.697222865 41.34649761)
251207,25120,Lleida,33,Segrià,25,Lleida,Ponent,2010,256,295,0.626842574,41.61473059,POINT (0.626842574 41.61473059)
171181,17118,Palamós,10,Baix Empordà,17,Girona,Comarques Gironines,2022,0,1,3.129581349,41.84666081,POINT (3.129581349 41.84666081)
081901,08190,Saldes,14,Berguedà,08,Barcelona,Comarques Centrals,2005,2,0,1.736147373,42.22932023,POINT (1.736147373 42.22932023)
252445,25244,Vilagrassa,38,Urgell,25,Lleida,Ponent,2014,0,8,1.106432042,41.64824278,POINT (1.106432042 41.64824278)
082956,08295,Vallirana,11,Baix Llobregat,08,Barcelona,Metropolità,2013,0,15,1.931881445,41.38805611,POINT (1.931881445 41.38805611)
171143,17114,Olot,19,Garrotxa,17,Girona,Comarques Gironines,2012,0,80,2.484354623,42.18318266,POINT (2.484354623 42.18318266)
252173,25217,Tàrrega,38,Urgell,25,Lleida,Ponent,2007,48,23,1.139054429,41.64628389,POINT (1.139054429 41.64628389)
080771,08077,Esplugues de Llobregat,11,Baix Llobregat,08,Barcelona,Metropolità,2009,0,226,2.087992375,41.37769777,POINT (2.087992375 41.37769777)
171404,17140,"Port de la Selva, el",02,Alt Empordà,17,Girona,Comarques Gironines,2010,20,0,3.204538207,42.33859809,POINT (3.204538207 42.33859809)
081017,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,08,Barcelona,Metropolità,2005,73,12,2.099712098,41.35945967,POINT (2.099712098 41.35945967)
081022,08102,Igualada,06,Anoia,08,Barcelona,Penedès,2012,0,71,1.617581375,41.57871621,POINT (1.617581375 41.57871621)
080569,08056,Castelldefels,11,Baix Llobregat,08,Barcelona,Metropolità,2012,0,135,1.976232924,41.28026946,POINT (1.976232924 41.28026946)
083015,08301,Viladecans,11,Baix Llobregat,08,Barcelona,Metropolità,2002,134,0,2.019652409,41.31589677,POINT (2.019652409 41.31589677)
082140,08214,Vilassar de Dalt,21,Maresme,08,Barcelona,Metropolità,2009,0,22,2.359477069,41.51699079,POINT (2.359477069 41.51699079)
431093,43109,"Pobla de Mafumet, la",36,Tarragonès,43,Tarragona,Camp de Tarragona,2006,56,0,1.209284685,41.18758866,POINT (1.209284685 41.18758866)
250122,25012,Alcoletge,33,Segrià,25,Lleida,Ponent,2004,0,1,0.694256215,41.6470102,POINT (0.694256215 41.6470102)
082310,08231,Sant Pere de Ribes,17,Garraf,08,Barcelona,Penedès,2021,86,0,1.772114573,41.26230332,POINT (1.772114573 41.26230332)
080734,08073,Cornellà de Llobregat,11,Baix Llobregat,08,Barcelona,Metropolità,2017,23,0,2.070159567,41.35517145,POINT (2.070159567 41.35517145)
431270,43127,Riudecanyes,08,Baix Camp,43,Tarragona,Camp de Tarragona,2004,1,0,0.96095419,41.1300198,POINT (0.96095419 41.1300198)
082359,08235,Sant Pol de Mar,21,Maresme,08,Barcelona,Metropolità,2013,0,33,2.621160222,41.60022259,POINT (2.621160222 41.60022259)
170715,17071,Fontcoberta,28,Pla de l'Estany,17,Girona,Comarques Gironines,2011,0,8,2.789517726,42.14286976,POINT (2.789517726 42.14286976)
080370,08037,Calldetenes,24,Osona,08,Barcelona,Comarques Centrals,2005,1,0,2.284270015,41.92412424,POINT (2.284270015 41.92412424)
081918,08191,Sallent,07,Bages,08,Barcelona,Comarques Centrals,2003,40,0,1.894674687,41.82406284,POINT (1.894674687 41.82406284)
080155,08015,Badalona,13,Barcelonès,08,Barcelona,Metropolità,2011,13,23,2.247791638,41.45002603,POINT (2.247791638 41.45002603)
082606,08260,Santa Perpètua de Mogoda,40,Vallès Occidental,08,Barcelona,Metropolità,2007,120,0,2.183444726,41.53457583,POINT (2.183444726 41.53457583)
081043,08104,"Llacuna, la",06,Anoia,08,Barcelona,Penedès,2002,0,8,1.532021048,41.47248046,POINT (1.532021048 41.47248046)
082628,08262,Sant Vicenç de Castellet,07,Bages,08,Barcelona,Comarques Centrals,2005,0,18,1.863615971,41.6655524,POINT (1.863615971 41.6655524)
081213,08121,Mataró,21,Maresme,08,Barcelona,Metropolità,2016,10,0,2.444896864,41.5398099,POINT (2.444896864 41.5398099)
082460,08246,Santa Eugènia de Berga,24,Osona,08,Barcelona,Comarques Centrals,2007,18,0,2.283148117,41.90035853,POINT (2.283148117 41.90035853)
251109,25110,Guissona,32,Segarra,25,Lleida,Ponent,2006,0,21,1.288303003,41.78464838,POINT (1.288303003 41.78464838)
430141,43014,Amposta,22,Montsià,43,Tarragona,Terres de l'Ebre,2009,9,77,0.581007048,40.71345238,POINT (0.581007048 40.71345238)
431080,43108,"Pla de Santa Maria, el",01,Alt Camp,43,Tarragona,Camp de Tarragona,2003,4,9,1.288826246,41.36535634,POINT (1.288826246 41.36535634)
081141,08114,Martorell,11,Baix Llobregat,08,Barcelona,Metropolità,2010,1,1,1.930730461,41.4743361,POINT (1.930730461 41.4743361)
430944,43094,Móra la Nova,30,Ribera d'Ebre,43,Tarragona,Terres de l'Ebre,2002,0,12,0.650840627,41.10014239,POINT (0.650840627 41.10014239)
251497,25149,Oliana,04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2004,9,0,1.31194814,42.06615809,POINT (1.31194814 42.06615809)
081593,08159,Parets del Vallès,41,Vallès Oriental,08,Barcelona,Metropolità,2011,0,1,2.233577244,41.57316553,POINT (2.233577244 41.57316553)
170669,17066,Figueres,02,Alt Empordà,17,Girona,Comarques Gironines,2010,65,32,2.960886614,42.2672096,POINT (2.960886614 42.2672096)
250030,25003,Agramunt,38,Urgell,25,Lleida,Ponent,2010,39,0,1.098635444,41.78696984,POINT (1.098635444 41.78696984)
082981,08298,Vic,24,Osona,08,Barcelona,Comarques Centrals,2021,0,3,2.254264193,41.92996761,POINT (2.254264193 41.92996761)
082457,08245,Santa Coloma de Gramenet,13,Barcelonès,08,Barcelona,Metropolità,2019,74,43,2.207934468,41.45214935,POINT (2.207934468 41.45214935)
081017,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,08,Barcelona,Metropolità,2008,342,47,2.099712098,41.35945967,POINT (2.099712098 41.35945967)
080229,08022,Berga,14,Berguedà,08,Barcelona,Comarques Centrals,2008,0,39,1.845845087,42.1037619,POINT (1.845845087 42.1037619)
171637,17163,Sant Gregori,20,Gironès,17,Girona,Comarques Gironines,2011,0,36,2.759594318,41.99032564,POINT (2.759594318 41.99032564)
430141,43014,Amposta,22,Montsià,43,Tarragona,Terres de l'Ebre,2002,142,111,0.581007048,40.71345238,POINT (0.581007048 40.71345238)
252075,25207,Solsona,35,Solsonès,25,Lleida,Comarques Centrals,2006,24,1,1.517179245,41.99466233,POINT (1.517179245 41.99466233)
080109,08010,Artés,07,Bages,08,Barcelona,Comarques Centrals,2011,0,11,1.95486944,41.79813699,POINT (1.95486944 41.79813699)
431233,43123,Reus,08,Baix Camp,43,Tarragona,Camp de Tarragona,2021,23,30,1.108491969,41.15501639,POINT (1.108491969 41.15501639)
082798,08279,Terrassa,40,Vallès Occidental,08,Barcelona,Metropolità,2020,25,21,2.010294804,41.56295878,POINT (2.010294804 41.56295878)
252347,25234,Tremp,25,Pallars Jussà,25,Lleida,Alt Pirineu i Aran,2003,18,0,0.895896972,42.16691811,POINT (0.895896972 42.16691811)
081213,08121,Mataró,21,Maresme,08,Barcelona,Metropolità,2007,143,0,2.444896864,41.5398099,POINT (2.444896864 41.5398099)
081878,08187,Sabadell,40,Vallès Occidental,08,Barcelona,Metropolità,2015,1,119,2.108551925,41.54637803,POINT (2.108551925 41.54637803)
082212,08221,Sant Just Desvern,11,Baix Llobregat,08,Barcelona,Metropolità,2023,0,30,2.075560984,41.38572828,POINT (2.075560984 41.38572828)
170139,17013,Begur,10,Baix Empordà,17,Girona,Comarques Gironines,2010,0,12,3.20732264,41.95445697,POINT (3.20732264 41.95445697)
252430,25243,Vielha e Mijaran,39,Val d'Aran,25,Lleida,Alt Pirineu i Aran,2009,15,0,0.795126455,42.70191316,POINT (0.795126455 42.70191316)
170237,17023,Blanes,34,Selva,17,Girona,Comarques Gironines,2005,20,0,2.791605671,41.67403461,POINT (2.791605671 41.67403461)
082460,08246,Santa Eugènia de Berga,24,Osona,08,Barcelona,Comarques Centrals,2008,18,0,2.283148117,41.90035853,POINT (2.283148117 41.90035853)
251581,25158,"Palau d'Anglesola, el",27,Pla d'Urgell,25,Lleida,Ponent,2023,2,0,0.880824357,41.65164643,POINT (0.880824357 41.65164643)
081555,08155,Palafolls,21,Maresme,08,Barcelona,Metropolità,2007,32,0,2.749412882,41.667246,POINT (2.749412882 41.667246)
430228,43022,Batea,37,Terra Alta,43,Tarragona,Terres de l'Ebre,2003,0,4,0.310763867,41.09490435,POINT (0.310763867 41.09490435)
082476,08247,Santa Eulàlia de Riuprimer,24,Osona,08,Barcelona,Comarques Centrals,2018,0,4,2.188605638,41.91088985,POINT (2.188605638 41.91088985)
171609,17160,Sant Feliu de Guíxols,10,Baix Empordà,17,Girona,Comarques Gironines,2005,0,18,3.028398912,41.7804477,POINT (3.028398912 41.7804477)
252173,25217,Tàrrega,38,Urgell,25,Lleida,Ponent,2006,41,0,1.139054429,41.64628389,POINT (1.139054429 41.64628389)
250404,25040,Balaguer,23,Noguera,25,Lleida,Ponent,2010,68,0,0.804588928,41.78971866,POINT (0.804588928 41.78971866)
250518,25051,Bellver de Cerdanya,15,Cerdanya,25,Lleida,Alt Pirineu i Aran,2009,48,0,1.774387211,42.37073001,POINT (1.774387211 42.37073001)
170340,17034,Calonge i Sant Antoni,10,Baix Empordà,17,Girona,Comarques Gironines,2008,16,0,3.075838423,41.86107184,POINT (3.075838423 41.86107184)
251207,25120,Lleida,33,Segrià,25,Lleida,Ponent,2016,0,19,0.626842574,41.61473059,POINT (0.626842574 41.61473059)
171411,17141,Puigcerdà,15,Cerdanya,17,Girona,Alt Pirineu i Aran,2006,41,18,1.926947695,42.43263033,POINT (1.926947695 42.43263033)
080885,08088,"Garriga, la",41,Vallès Oriental,08,Barcelona,Metropolità,2022,0,20,2.285838545,41.68530786,POINT (2.285838545 41.68530786)
171175,17117,Palafrugell,10,Baix Empordà,17,Girona,Comarques Gironines,2020,0,6,3.164065976,41.91495458,POINT (3.164065976 41.91495458)
250117,25011,Alcarràs,33,Segrià,25,Lleida,Ponent,2008,47,0,0.524318402,41.56287362,POINT (0.524318402 41.56287362)
080462,08046,Cardedeu,41,Vallès Oriental,08,Barcelona,Metropolità,2008,22,0,2.355346668,41.63829179,POINT (2.355346668 41.63829179)
083054,08305,Vilafranca del Penedès,03,Alt Penedès,08,Barcelona,Penedès,2020,0,1,1.697222865,41.34649761,POINT (1.697222865 41.34649761)
081846,08184,Rubí,40,Vallès Occidental,08,Barcelona,Metropolità,2003,0,61,2.031335058,41.49348467,POINT (2.031335058 41.49348467)
431362,43136,"Ràpita, la",22,Montsià,43,Tarragona,Terres de l'Ebre,2022,0,3,0.592536631,40.62026987,POINT (0.592536631 40.62026987)
082140,08214,Vilassar de Dalt,21,Maresme,08,Barcelona,Metropolità,2007,47,0,2.359477069,41.51699079,POINT (2.359477069 41.51699079)
430136,43013,"Ametlla de Mar, l'",09,Baix Ebre,43,Tarragona,Terres de l'Ebre,2007,20,0,0.803501688,40.88524846,POINT (0.803501688 40.88524846)
250539,25053,Benavent de Segrià,33,Segrià,25,Lleida,Ponent,2011,38,0,0.634522237,41.69445163,POINT (0.634522237 41.69445163)
430141,43014,Amposta,22,Montsià,43,Tarragona,Terres de l'Ebre,2004,165,135,0.581007048,40.71345238,POINT (0.581007048 40.71345238)
082798,08279,Terrassa,40,Vallès Occidental,08,Barcelona,Metropolità,2013,2,25,2.010294804,41.56295878,POINT (2.010294804 41.56295878)
431233,43123,Reus,08,Baix Camp,43,Tarragona,Camp de Tarragona,2009,382,108,1.108491969,41.15501639,POINT (1.108491969 41.15501639)
250523,25052,Bellvís,27,Pla d'Urgell,25,Lleida,Ponent,2003,2,0,0.817527266,41.67220364,POINT (0.817527266 41.67220364)
081249,08124,Mollet del Vallès,41,Vallès Oriental,08,Barcelona,Metropolità,2003,0,176,2.210310853,41.53541184,POINT (2.210310853 41.53541184)
080945,08094,"Granada, la",03,Alt Penedès,08,Barcelona,Penedès,2009,7,0,1.719478586,41.37688207,POINT (1.719478586 41.37688207)
250404,25040,Balaguer,23,Noguera,25,Lleida,Ponent,2007,0,20,0.804588928,41.78971866,POINT (0.804588928 41.78971866)
170669,17066,Figueres,02,Alt Empordà,17,Girona,Comarques Gironines,2008,72,109,2.960886614,42.2672096,POINT (2.960886614 42.2672096)
171812,17181,Santa Cristina d'Aro,10,Baix Empordà,17,Girona,Comarques Gironines,2003,24,0,2.99689805,41.81207252,POINT (2.99689805 41.81207252)
